NIM,JumlahSKS,Semester,IPK,Lulus
I21110270,3,1,4,0
K11110312,3,1,4,0
K11110351,3,1,4,0
K11110653,3,1,4,0
K11112612,3,1,4,0
K11112613,3,1,4,0
K21112602,3,1,4,0
L21110270,3,1,4,0
M11110002,3,1,4,0
M11110011,3,1,4,0
M11110251,3,1,4,0
M11110278,3,1,4,0
M11110319,3,1,4,0
M11110920,3,1,4,0
O11110109,3,1,4,0
D32110255,4,4,0.5,0
D32111006,4,4,0.75,0
D32111266,4,4,0.9375,0
D32111268,4,4,0.9375,0
D32111269,4,4,0.9375,0
D32111003,4,4,1,0
D32111901,4,4,1,0
C12109270,4,2,0,0
F21108359,4,2,0,0
I31109263,4,2,0,0
K11108528,4,2,0,0
K21108868,4,2,0,0
K21109014,4,2,0,0
D33108257,4,2,1,0
D41110300,4,2,1,0
L22109263,4,2,1,0
F91109272,4,2,1.25,0
K11109277,4,2,1.25,0
D31111009,4,2,1.5,0
D42110289,4,2,1.5,0
E11109270,4,2,1.5,0
F91108857,4,2,1.75,0
I21110271,4,2,1.875,0
D22109012,4,2,2,0
F21110320,4,2,2,0
D31111101,4,2,2.5,0
I21110281,4,2,2.5,0
K11110370,4,2,2.75,0
D41111002,4,2,2.8125,0
D21110274,4,2,2.875,0
F11110273,4,2,2.875,0
D11111605,4,2,3,0
D42109269,4,2,3,0
F21110003,4,2,3,0
D11110298,4,2,3.125,0
D42111006,4,2,3.125,0
K11110357,4,2,3.125,0
D22111251,4,2,3.25,0
F81110901,4,2,3.25,0
D11110007,4,2,3.375,0
D11110273,4,2,3.375,0
D62108272,4,2,3.375,0
F51110271,4,2,3.375,0
F81109266,4,2,3.375,0
D42111266,4,2,3.5,0
D52109105,4,2,3.5,0
O11110275,4,2,3.5,0
D11110004,4,2,3.625,0
D21111013,4,2,3.625,0
D21110007,4,2,3.6875,0
E11110267,4,2,3.6875,0
D21110260,4,2,3.75,0
F21109389,4,2,3.75,0
B11109175,4,1,0,0
B11110364,4,1,0,0
B11110459,4,1,0,0
D41108391,4,1,0,0
D42108255,4,1,0,0
D52110255,4,1,0,0
F11108284,4,1,0,0
F21106148,4,1,0,0
F21109334,4,1,0,0
F21109385,4,1,0,0
F51110612,4,1,0,0
F61109251,4,1,0,0
F81107006,4,1,0,0
F81108260,4,1,0,0
F91109274,4,1,0,0
K11108866,4,1,0,0
B11110376,4,1,0.5,0
F91109009,4,1,0.5,0
L22108257,4,1,0.5,0
B11110134,4,1,1,0
D11109105,4,1,1,0
D22110261,4,1,1,0
F81109263,4,1,1,0
K11107688,4,1,1,0
F61109261,4,1,1.25,0
F91107009,4,1,1.25,0
N11110118,4,1,1.375,0
B11108414,4,1,1.5,0
D22108008,4,1,1.5,0
F21109027,4,1,1.5,0
F51110623,4,1,1.5,0
F31109265,4,1,1.75,0
L11108286,4,1,1.75,0
D21109283,4,1,1.875,0
D62107052,4,1,1.875,0
D11109324,4,1,2,0
D31108260,4,1,2,0
F21110001,4,1,2,0
F81108270,4,1,2,0
N11110003,4,1,2,0
N11110277,4,1,2,0
D31109263,4,1,2.25,0
H21109277,4,1,2.25,0
K11110123,4,1,2.25,0
D22110004,4,1,2.375,0
D41109321,4,1,2.375,0
K11110284,4,1,2.375,0
L23109264,4,1,2.375,0
N11110907,4,1,2.375,0
N21113759,4,1,2.375,0
B11110471,4,1,2.5,0
D11108287,4,1,2.75,0
D11111297,4,1,2.75,0
D31109293,4,1,2.75,0
D41109292,4,1,2.75,0
D51110279,4,1,2.75,0
D51110301,4,1,2.75,0
F31110260,4,1,2.75,0
F61109253,4,1,2.75,0
G31110903,4,1,2.75,0
K11108540,4,1,2.75,0
E13110272,4,1,2.8125,0
D11110115,4,1,2.875,0
D42111005,4,1,2.875,0
F61110101,4,1,2.875,0
G31110007,4,1,2.875,0
B11110274,4,1,3,0
C11109110,4,1,3,0
D11109267,4,1,3,0
D21110957,4,1,3,0
D22110258,4,1,3,0
D31111005,4,1,3,0
D51109287,4,1,3,0
F21109370,4,1,3,0
F21110293,4,1,3,0
F41107005,4,1,3,0
I31110903,4,1,3,0
N11110119,4,1,3,0
N11110259,4,1,3,0
D42111254,4,1,3.125,0
D42111278,4,1,3.125,0
F21110333,4,1,3.125,0
N11110278,4,1,3.125,0
N11110287,4,1,3.125,0
N11110293,4,1,3.125,0
O11110261,4,1,3.125,0
D11108110,4,1,3.25,0
D21109251,4,1,3.25,0
D31110275,4,1,3.25,0
D41112963,4,1,3.25,0
D42111016,4,1,3.25,0
D62109251,4,1,3.25,0
F21110111,4,1,3.25,0
F31108266,4,1,3.25,0
F81110252,4,1,3.25,0
F91108260,4,1,3.25,0
G31110004,4,1,3.25,0
H21110273,4,1,3.25,0
H21110279,4,1,3.25,0
I41110264,4,1,3.25,0
L23110103,4,1,3.25,0
N11110265,4,1,3.25,0
D21110269,4,1,3.375,0
D42111257,4,1,3.375,0
F21110324,4,1,3.375,0
F51107007,4,1,3.375,0
B11110111,4,1,3.5,0
B11110374,4,1,3.5,0
B11110901,4,1,3.5,0
C11111845,4,1,3.5,0
D41112962,4,1,3.5,0
D41112968,4,1,3.5,0
D42111260,4,1,3.5,0
D42111262,4,1,3.5,0
D52110901,4,1,3.5,0
F21110263,4,1,3.5,0
F21110319,4,1,3.5,0
F81110275,4,1,3.5,0
H21110903,4,1,3.5,0
D21109269,4,1,3.625,0
D21109277,4,1,3.625,0
D21112956,4,1,3.625,0
F21109416,4,1,3.625,0
F21110313,4,1,3.625,0
F41110916,4,1,3.625,0
H21110267,4,1,3.625,0
I31110275,4,1,3.625,0
A31108877,4,1,3.75,0
B11107273,4,1,3.75,0
B11110281,4,1,3.75,0
C034171001,4,1,3.75,0
C034171002,4,1,3.75,0
C034171003,4,1,3.75,0
C034171004,4,1,3.75,0
C034171005,4,1,3.75,0
C034171007,4,1,3.75,0
C034171008,4,1,3.75,0
C034171009,4,1,3.75,0
C034171010,4,1,3.75,0
C034171011,4,1,3.75,0
C034171012,4,1,3.75,0
C034171013,4,1,3.75,0
C034171014,4,1,3.75,0
C034171015,4,1,3.75,0
C034171016,4,1,3.75,0
C034171017,4,1,3.75,0
C034171018,4,1,3.75,0
C034171021,4,1,3.75,0
C034171024,4,1,3.75,0
C034171025,4,1,3.75,0
C034171027,4,1,3.75,0
C034171028,4,1,3.75,0
C034171029,4,1,3.75,0
C034171031,4,1,3.75,0
C034171032,4,1,3.75,0
C034171034,4,1,3.75,0
C034171035,4,1,3.75,0
C034171036,4,1,3.75,0
C034171037,4,1,3.75,0
C034171038,4,1,3.75,0
C034171039,4,1,3.75,0
C034171040,4,1,3.75,0
C034171041,4,1,3.75,0
C034171042,4,1,3.75,0
C034171043,4,1,3.75,0
C11111878,4,1,3.75,0
D31110291,4,1,3.75,0
D41108289,4,1,3.75,0
D41112956,4,1,3.75,0
D41112964,4,1,3.75,0
D42111252,4,1,3.75,0
D52110254,4,1,3.75,0
D52110265,4,1,3.75,0
D52110267,4,1,3.75,0
D52110271,4,1,3.75,0
D52110279,4,1,3.75,0
D52110285,4,1,3.75,0
F21110327,4,1,3.75,0
H21110262,4,1,3.75,0
H21110905,4,1,3.75,0
K11112603,4,1,3.75,0
N21113012,4,1,3.75,0
D11111608,4,1,3.875,0
D41112954,4,1,3.875,0
D41112971,4,1,3.875,0
D42111251,4,1,3.875,0
D51108114,4,1,3.875,0
F21109101,4,1,3.875,0
F21110286,4,1,3.875,0
F21110316,4,1,3.875,0
F31108256,4,1,3.875,0
H21109003,4,1,3.875,0
H21110904,4,1,3.875,0
H31109258,4,1,3.875,0
K11112617,4,1,3.875,0
K11112618,4,1,3.875,0
K21113719,4,1,3.875,0
B11110290,4,1,4,0
C034171006,4,1,4,0
C034171019,4,1,4,0
C034171020,4,1,4,0
C034171022,4,1,4,0
C034171023,4,1,4,0
C034171026,4,1,4,0
C034171030,4,1,4,0
D41112953,4,1,4,0
D41112959,4,1,4,0
D41112966,4,1,4,0
D52110001,4,1,4,0
D52110002,4,1,4,0
D52110003,4,1,4,0
D52110004,4,1,4,0
D52110101,4,1,4,0
D52110102,4,1,4,0
D52110103,4,1,4,0
D52110104,4,1,4,0
D52110105,4,1,4,0
D52110106,4,1,4,0
D52110107,4,1,4,0
D52110251,4,1,4,0
D52110253,4,1,4,0
D52110259,4,1,4,0
D52110260,4,1,4,0
D52110261,4,1,4,0
D52110263,4,1,4,0
D52110264,4,1,4,0
D52110266,4,1,4,0
D52110270,4,1,4,0
D52110272,4,1,4,0
D52110273,4,1,4,0
D52110274,4,1,4,0
D52110276,4,1,4,0
D52110280,4,1,4,0
D52110286,4,1,4,0
D52110288,4,1,4,0
D52110902,4,1,4,0
D62110004,4,1,4,0
D62110108,4,1,4,0
D62110251,4,1,4,0
D62110252,4,1,4,0
D62110276,4,1,4,0
D62110282,4,1,4,0
F21110350,4,1,4,0
F21110909,4,1,4,0
F61109991,4,1,4,0
F61110103,4,1,4,0
H31109286,4,1,4,0
L23110252,4,1,4,0
D32111265,5,5,0.4,0
E11110253,5,3,2.2,0
B11110183,5,2,0,0
D22111614,5,2,0,0
D31111265,5,2,0.6,0
D61110002,5,2,0.8,0
D22110272,5,2,1.1,0
D61109104,5,2,1.1,0
I31110902,5,2,1.4,0
D61108297,5,2,1.65,0
K11110616,5,2,1.65,0
D51109108,5,2,1.8,0
L22110252,5,2,1.8,0
E31110901,5,2,2.4,0
L22110285,5,2,2.45,0
B11107897,5,2,2.6,0
D32110254,5,2,2.6,0
G31110904,5,2,2.6,0
D41111286,5,2,2.7,0
D41111111,5,2,2.75,0
B11110918,5,2,2.8,0
E31110263,5,2,2.8,0
D41111113,5,2,2.9,0
D31111006,5,2,3.05,0
K11110667,5,2,3.05,0
H41107037,5,2,3.2,0
D11109336,5,2,3.3,0
D31111257,5,2,3.3,0
D41110283,5,2,3.3,0
O11110108,5,2,3.3,0
G31110272,5,2,3.35,0
D61110267,5,2,3.4,0
M11110104,5,2,3.4,0
E41110103,5,2,3.45,0
D33111272,5,2,3.5,0
B11110419,5,2,3.6,0
D41111273,5,2,3.6,0
H41110002,5,2,3.6,0
K11112608,5,2,3.6,0
F61110272,5,2,3.65,0
D22111006,5,2,3.75,0
E41109265,5,2,3.75,0
E12110008,5,2,3.8,0
E12110102,5,2,3.8,0
E41110003,5,2,3.8,0
K21108865,5,2,3.85,0
D21110104,5,2,3.9,0
E41110257,5,2,3.9,0
F11110902,5,2,3.9,0
H21110265,5,2,3.9,0
M11110281,5,2,4,0
B11107955,5,1,0,0
B11108106,5,1,0,0
B11109493,5,1,0,0
B11110363,5,1,0,0
C11110181,5,1,0,0
D11109291,5,1,0,0
D41107044,5,1,0,0
D42109274,5,1,0,0
D62109105,5,1,0,0
G31109251,5,1,0,0
J11110110,5,1,0,0
J11110145,5,1,0,0
K11108546,5,1,0,0
K11108950,5,1,0,0
K11109583,5,1,0,0
L22107017,5,1,0,0
L23107006,5,1,0,0
D42109271,5,1,0.4,0
D33108279,5,1,0.6,0
D41108862,5,1,1,0
D11111612,5,1,1.2,0
L24109275,5,1,1.2,0
B11107759,5,1,1.5,0
D11107612,5,1,1.5,0
B11110406,5,1,1.6,0
D32109001,5,1,1.7,0
D21110001,5,1,1.8,0
D22113508,5,1,1.8,0
C11110329,5,1,2,0
C11111851,5,1,2,0
D22110265,5,1,2,0
N11107008,5,1,2,0
H31109001,5,1,2.1,0
L11109255,5,1,2.1,0
F41110269,5,1,2.2,0
E31108866,5,1,2.25,0
A11110274,5,1,2.3,0
H31109269,5,1,2.3,0
H21109279,5,1,2.4,0
I41108278,5,1,2.4,0
H21109009,5,1,2.45,0
C11110817,5,1,2.5,0
O11110289,5,1,2.5,0
D12109325,5,1,2.6,0
D31110261,5,1,2.6,0
L21110254,5,1,2.6,0
D11108105,5,1,2.7,0
C11110337,5,1,2.75,0
C11111303,5,1,2.75,0
D21109338,5,1,2.75,0
I41108283,5,1,2.8,0
B11110380,5,1,2.85,0
N11109505,5,1,2.85,0
D62109281,5,1,2.9,0
E41108280,5,1,2.9,0
B11110907,5,1,3,0
C11110338,5,1,3,0
C11111148,5,1,3,0
C11111188,5,1,3,0
C11111285,5,1,3,0
C11111820,5,1,3,0
C11111822,5,1,3,0
C11111885,5,1,3,0
D31111272,5,1,3,0
D51110102,5,1,3,0
D51110106,5,1,3,0
D51110260,5,1,3,0
H11109284,5,1,3,0
I31110251,5,1,3,0
D11107615,5,1,3.2,0
D62107021,5,1,3.2,0
G31110259,5,1,3.2,0
I11110273,5,1,3.2,0
I31110277,5,1,3.2,0
K11110268,5,1,3.2,0
O11110110,5,1,3.2,0
D62109291,5,1,3.25,0
D42111102,5,1,3.3,0
D42111117,5,1,3.3,0
D32109267,5,1,3.35,0
I31110257,5,1,3.35,0
D12110254,5,1,3.4,0
D21110004,5,1,3.4,0
D51107017,5,1,3.4,0
I41110257,5,1,3.4,0
D62110103,5,1,3.45,0
G41110262,5,1,3.45,0
C11111136,5,1,3.5,0
C11111142,5,1,3.5,0
C11111826,5,1,3.5,0
C11111832,5,1,3.5,0
C11111833,5,1,3.5,0
C11111889,5,1,3.5,0
D21110262,5,1,3.5,0
D51107067,5,1,3.5,0
D51109278,5,1,3.5,0
D51109309,5,1,3.5,0
D62109287,5,1,3.5,0
G41110252,5,1,3.5,0
I21110255,5,1,3.6,0
B11110278,5,1,3.65,0
H41110908,5,1,3.7,0
C11111009,5,1,3.75,0
C11111182,5,1,3.75,0
C11111194,5,1,3.75,0
C11111281,5,1,3.75,0
C11111300,5,1,3.75,0
C11111334,5,1,3.75,0
C11111350,5,1,3.75,0
C11111353,5,1,3.75,0
C11111830,5,1,3.75,0
C11111836,5,1,3.75,0
C11111858,5,1,3.75,0
C11111888,5,1,3.75,0
D51110003,5,1,3.75,0
G31110005,5,1,3.75,0
D11110002,5,1,3.8,0
I11110275,5,1,3.8,0
H22110001,5,1,3.85,0
I11110259,5,1,3.85,0
A31107661,5,1,3.9,0
B11110294,5,1,3.9,0
D33111278,5,1,3.9,0
H21110257,5,1,3.9,0
B11110421,5,1,4,0
C11111114,5,1,4,0
C11111123,5,1,4,0
C11111276,5,1,4,0
C11111313,5,1,4,0
C11111376,5,1,4,0
D11107070,5,1,4,0
L23110104,5,1,4,0
D32111278,6,4,2.25,0
K21110904,6,3,0,0
D41109325,6,3,0.333333333,0
D32110251,6,3,1.291666667,0
D11110252,6,3,2.583333333,0
A21110904,6,2,0,0
B11110109,6,2,0,0
D42109118,6,2,0,0
D61108313,6,2,0,0
D62109003,6,2,0,0
F51110251,6,2,0,0
G21107028,6,2,0,0
F51109265,6,2,0.333333333,0
F91107004,6,2,0.333333333,0
L23108273,6,2,0.5,0
A31109121,6,2,1,0
D12111007,6,2,1,0
F31108251,6,2,1,0
G21108267,6,2,1,0
G21109021,6,2,1,0
K11109596,6,2,1,0
L21109261,6,2,1,0
L22110288,6,2,1,0
G21110005,6,2,1.25,0
K11108361,6,2,1.25,0
F61109263,6,2,1.333333333,0
G11110905,6,2,1.375,0
A21108995,6,2,1.5,0
B11109396,6,2,1.5,0
D42110107,6,2,1.583333333,0
F81108276,6,2,1.666666667,0
N21110670,6,2,1.666666667,0
A21110008,6,2,1.75,0
D33109278,6,2,1.75,0
D61109271,6,2,1.75,0
E12110108,6,2,1.75,0
G11109335,6,2,1.75,0
I21109268,6,2,1.75,0
N21113731,6,2,1.833333333,0
A31109271,6,2,1.875,0
B11110276,6,2,1.875,0
D41109266,6,2,1.916666667,0
E31108255,6,2,2,0
G11109254,6,2,2,0
G11109287,6,2,2,0
K21113716,6,2,2,0
F21110310,6,2,2.166666667,0
A31111280,6,2,2.25,0
D21110265,6,2,2.25,0
D41110295,6,2,2.333333333,0
D42111001,6,2,2.333333333,0
A11109286,6,2,2.375,0
D61107038,6,2,2.375,0
D61109103,6,2,2.375,0
A31111111,6,2,2.5,0
D12111270,6,2,2.5,0
D42111271,6,2,2.5,0
G21110014,6,2,2.5,0
H12110103,6,2,2.5,0
D11110013,6,2,2.583333333,0
D32109281,6,2,2.583333333,0
A31111019,6,2,2.625,0
M11109039,6,2,2.625,0
F91108288,6,2,2.666666667,0
A31111102,6,2,2.75,0
A31111253,6,2,2.75,0
D11110279,6,2,2.833333333,0
A21109103,6,2,2.875,0
O11110137,6,2,2.875,0
A31111313,6,2,3,0
D51109006,6,2,3,0
F21110351,6,2,3,0
G21110011,6,2,3,0
I11110257,6,2,3,0
L22109272,6,2,3,0
D11111603,6,2,3.083333333,0
A31111310,6,2,3.125,0
E31109004,6,2,3.125,0
G21110263,6,2,3.125,0
L22110254,6,2,3.125,0
F21110012,6,2,3.166666667,0
G31110263,6,2,3.166666667,0
E31110268,6,2,3.25,0
G21110109,6,2,3.25,0
G31110261,6,2,3.25,0
G31110270,6,2,3.25,0
A31111126,6,2,3.375,0
A31111293,6,2,3.375,0
D51109266,6,2,3.416666667,0
A31111014,6,2,3.5,0
A31111277,6,2,3.5,0
A31111282,6,2,3.5,0
A31111295,6,2,3.5,0
B11109260,6,2,3.5,0
D61110003,6,2,3.5,0
E21110111,6,2,3.5,0
F21110307,6,2,3.583333333,0
A11111263,6,2,3.625,0
A31111010,6,2,3.625,0
D61109263,6,2,3.625,0
K21110301,6,2,3.625,0
A11111011,6,2,3.75,0
A21109107,6,2,3.75,0
A31111013,6,2,3.75,0
A31111101,6,2,3.75,0
D12111273,6,2,3.75,0
E11110272,6,2,3.75,0
E12110264,6,2,3.75,0
F21110343,6,2,3.75,0
G21109270,6,2,3.75,0
L21110269,6,2,3.75,0
D21110103,6,2,3.791666667,0
B11110356,6,2,3.833333333,0
A11111271,6,2,3.875,0
A31110292,6,2,3.875,0
A31111012,6,2,3.875,0
B11110345,6,2,3.875,0
A31111018,6,2,4,0
A31111262,6,2,4,0
E13110260,6,2,4,0
G11110295,6,2,4,0
A21109993,6,1,0,0
A31108870,6,1,0,0
A31108989,6,1,0,0
B013181012,6,1,0,0
B11108117,6,1,0,0
B11109032,6,1,0,0
B11110342,6,1,0,0
C12113319J,6,1,0,0
D11107068,6,1,0,0
D11112115,6,1,0,0
D12110105,6,1,0,0
D22107045,6,1,0,0
E013172001,6,1,0,0
E13113317,6,1,0,0
E21107610,6,1,0,0
E21113301,6,1,0,0
F21108320,6,1,0,0
F51109264,6,1,0,0
F61108276,6,1,0,0
F91108264,6,1,0,0
F91110001,6,1,0,0
H012172005,6,1,0,0
H12108007,6,1,0,0
H12109274,6,1,0,0
K013181007,6,1,0,0
L11107025,6,1,0,0
L22107053,6,1,0,0
N012171032,6,1,0,0
R014172002,6,1,0,0
R014172039,6,1,0,0
D12110107,6,1,0.5,0
A11108265,6,1,1,0
B11109478,6,1,1,0
D12110277,6,1,1,0
E11112254,6,1,1,0
B11109131,6,1,1.166666667,0
G21110111,6,1,1.25,0
F21107148,6,1,1.333333333,0
A31108986,6,1,1.375,0
B11110156,6,1,1.375,0
D61110253,6,1,1.375,0
I31108267,6,1,1.5,0
I31108289,6,1,1.5,0
D61107003,6,1,1.666666667,0
F91109003,6,1,1.666666667,0
B11108863,6,1,1.75,0
B11110349,6,1,1.75,0
D22109289,6,1,1.833333333,0
D41109262,6,1,1.833333333,0
F61107017,6,1,1.833333333,0
E12110271,6,1,1.875,0
D41112976,6,1,1.916666667,0
B11109455,6,1,2,0
D12110291,6,1,2,0
H11108280,6,1,2,0
M11108027,6,1,2,0
F51108251,6,1,2.166666667,0
I31110268,6,1,2.166666667,0
A21110254,6,1,2.25,0
A31108988,6,1,2.25,0
F91110252,6,1,2.333333333,0
A31111106,6,1,2.375,0
E12108303,6,1,2.375,0
H12110275,6,1,2.375,0
A11107087,6,1,2.5,0
D51109001,6,1,2.5,0
E12107021,6,1,2.5,0
F41108254,6,1,2.5,0
F81110259,6,1,2.5,0
F91108295,6,1,2.5,0
G11110298,6,1,2.5,0
G11110912,6,1,2.5,0
I11109252,6,1,2.5,0
F21109324,6,1,2.583333333,0
A31111281,6,1,2.625,0
D62110263,6,1,2.666666667,0
A21108265,6,1,2.75,0
D42110258,6,1,2.75,0
F81110267,6,1,2.75,0
G11110263,6,1,2.75,0
H41110269,6,1,2.75,0
M11107101,6,1,2.75,0
N11110288,6,1,2.75,0
N11109127,6,1,2.833333333,0
N11110280,6,1,2.833333333,0
A11109314,6,1,2.875,0
A31111116,6,1,2.875,0
A31111130,6,1,2.875,0
D22109269,6,1,2.875,0
G11110381,6,1,2.875,0
G41108255,6,1,2.875,0
M11108359,6,1,2.875,0
D11107628,6,1,2.916666667,0
A21110901,6,1,3,0
A31108934,6,1,3,0
B11110167,6,1,3,0
C11111288,6,1,3,0
C11111297,6,1,3,0
D21111284,6,1,3,0
E13111282,6,1,3,0
G11110279,6,1,3,0
G11110284,6,1,3,0
H12110287,6,1,3,0
H31109268,6,1,3,0
I21109265,6,1,3,0
K11109586,6,1,3,0
D41112973,6,1,3.083333333,0
D41112974,6,1,3.083333333,0
I41110269,6,1,3.083333333,0
N11110902,6,1,3.083333333,0
E13110901,6,1,3.125,0
G11110288,6,1,3.125,0
G11110289,6,1,3.125,0
H41108272,6,1,3.125,0
M11110003,6,1,3.125,0
M11110901,6,1,3.125,0
D41112975,6,1,3.166666667,0
F91108265,6,1,3.166666667,0
N11110261,6,1,3.166666667,0
A11110259,6,1,3.25,0
A21109117,6,1,3.25,0
A31111306,6,1,3.25,0
B11110130,6,1,3.25,0
B11110258,6,1,3.25,0
F21110323,6,1,3.25,0
G11110013,6,1,3.25,0
G11110303,6,1,3.25,0
G11110321,6,1,3.25,0
M11110266,6,1,3.25,0
M11110327,6,1,3.25,0
M11110922,6,1,3.25,0
B11110314,6,1,3.333333333,0
D41112983,6,1,3.333333333,0
H22110264,6,1,3.333333333,0
N11109117,6,1,3.333333333,0
N11110284,6,1,3.333333333,0
A11111010,6,1,3.375,0
A11111101,6,1,3.375,0
A11111287,6,1,3.375,0
D11111619,6,1,3.375,0
E12108993,6,1,3.375,0
E12110904,6,1,3.375,0
E13110101,6,1,3.375,0
G11110309,6,1,3.375,0
G11110331,6,1,3.375,0
G11110352,6,1,3.375,0
H11109259,6,1,3.375,0
F21110299,6,1,3.416666667,0
I31110255,6,1,3.416666667,0
N11110131,6,1,3.416666667,0
A11111269,6,1,3.5,0
A11111289,6,1,3.5,0
B11110108,6,1,3.5,0
B11110144,6,1,3.5,0
D12110289,6,1,3.5,0
D51109105,6,1,3.5,0
E13111004,6,1,3.5,0
E13111006,6,1,3.5,0
E13111008,6,1,3.5,0
E13111010,6,1,3.5,0
E13111013,6,1,3.5,0
E13111102,6,1,3.5,0
E13111104,6,1,3.5,0
E13111116,6,1,3.5,0
E13111123,6,1,3.5,0
E13111124,6,1,3.5,0
E13111257,6,1,3.5,0
E13111271,6,1,3.5,0
F21110298,6,1,3.5,0
G11110383,6,1,3.5,0
G41110006,6,1,3.5,0
H21110253,6,1,3.5,0
I31109275,6,1,3.5,0
I31110273,6,1,3.5,0
J11110004,6,1,3.5,0
M11110280,6,1,3.5,0
D22111010,6,1,3.541666667,0
F21110339,6,1,3.583333333,0
F91108258,6,1,3.583333333,0
N11110252,6,1,3.583333333,0
A11111007,6,1,3.625,0
A11111014,6,1,3.625,0
A11111276,6,1,3.625,0
A21109332,6,1,3.625,0
A31111004,6,1,3.625,0
E21113320,6,1,3.625,0
E31110903,6,1,3.625,0
G11110320,6,1,3.625,0
L11110003,6,1,3.625,0
M11110106,6,1,3.625,0
M11110271,6,1,3.625,0
M11110313,6,1,3.625,0
D52110252,6,1,3.666666667,0
D62110256,6,1,3.666666667,0
F21110110,6,1,3.666666667,0
F21110112,6,1,3.666666667,0
A11111024,6,1,3.75,0
A21109101,6,1,3.75,0
A21110291,6,1,3.75,0
A31107047,6,1,3.75,0
A31109301,6,1,3.75,0
A31110018,6,1,3.75,0
A31111002,6,1,3.75,0
A31111003,6,1,3.75,0
A31111020,6,1,3.75,0
D11110305,6,1,3.75,0
D12109320,6,1,3.75,0
D33111003,6,1,3.75,0
E11109261,6,1,3.75,0
E12110101,6,1,3.75,0
E13111002,6,1,3.75,0
E13111012,6,1,3.75,0
E13111014,6,1,3.75,0
E13111103,6,1,3.75,0
E13111105,6,1,3.75,0
E13111106,6,1,3.75,0
E13111108,6,1,3.75,0
E13111111,6,1,3.75,0
E13111115,6,1,3.75,0
E13111121,6,1,3.75,0
E13111251,6,1,3.75,0
E13111261,6,1,3.75,0
E13111262,6,1,3.75,0
E13111279,6,1,3.75,0
E31110002,6,1,3.75,0
E31110006,6,1,3.75,0
G11110369,6,1,3.75,0
G11110370,6,1,3.75,0
H41110007,6,1,3.75,0
H41110012,6,1,3.75,0
H41110259,6,1,3.75,0
M11110259,6,1,3.75,0
M11110334,6,1,3.75,0
N11110111,6,1,3.75,0
F21110311,6,1,3.833333333,0
G31110009,6,1,3.833333333,0
H31110002,6,1,3.833333333,0
A11111005,6,1,3.875,0
A21109020,6,1,3.875,0
A31111023,6,1,3.875,0
E033172005,6,1,3.875,0
E033181003,6,1,3.875,0
E033181004,6,1,3.875,0
E13110115,6,1,3.875,0
E13111007,6,1,3.875,0
E13111009,6,1,3.875,0
E13111112,6,1,3.875,0
E13111255,6,1,3.875,0
E31110108,6,1,3.875,0
E51108256,6,1,3.875,0
G41110007,6,1,3.875,0
G41110284,6,1,3.875,0
H11110265,6,1,3.875,0
H11110267,6,1,3.875,0
A31111001,6,1,4,0
D61109261,6,1,4,0
D62110264,6,1,4,0
E033172001,6,1,4,0
E033172002,6,1,4,0
E033172003,6,1,4,0
E033172007,6,1,4,0
E033181001,6,1,4,0
E033181002,6,1,4,0
E033181005,6,1,4,0
E13111001,6,1,4,0
E13111003,6,1,4,0
E13111011,6,1,4,0
E13111101,6,1,4,0
E13111252,6,1,4,0
E13111258,6,1,4,0
E13111266,6,1,4,0
E13111267,6,1,4,0
E13111273,6,1,4,0
E51110270,6,1,4,0
G21108262,6,1,4,0
G41110004,6,1,4,0
G41110260,6,1,4,0
M11110286,6,1,4,0
D32110273,7,4,2.142857143,0
D22108261,7,3,0,0
D61108282,7,3,1.285714286,0
D11110005,7,3,1.428571429,0
K21110300,7,3,1.428571429,0
D22111005,7,3,2.107142857,0
F61110255,7,3,2.571428571,0
D41110260,7,3,2.678571429,0
D42111255,7,3,2.857142857,0
D51110004,7,3,2.857142857,0
D22111012,7,3,3.392857143,0
D41111307,7,3,3.5,0
D61108252,7,2,0,0
E21107603,7,2,0.428571429,0
D11107120,7,2,0.571428571,0
D12109102,7,2,0.571428571,0
D21110290,7,2,1.071428571,0
F61109252,7,2,1.142857143,0
D42111112,7,2,1.285714286,0
D22110276,7,2,1.714285714,0
D32108007,7,2,1.75,0
F81109256,7,2,1.75,0
D32111255,7,2,1.857142857,0
D61107075,7,2,1.857142857,0
B11109102,7,2,2.142857143,0
D33110263,7,2,2.214285714,0
i31108299,7,2,2.428571429,0
E11108284,7,2,2.464285714,0
E41107034,7,2,2.5,0
H22110251,7,2,2.5,0
D41108312,7,2,2.571428571,0
D11109345,7,2,2.678571429,0
A31109329,7,2,2.857142857,0
N21113733,7,2,2.857142857,0
D42111120,7,2,2.892857143,0
D42111008,7,2,2.928571429,0
N11110009,7,2,2.928571429,0
D41110311,7,2,3.035714286,0
G31110268,7,2,3.035714286,0
D41111253,7,2,3.107142857,0
I21110902,7,2,3.142857143,0
I31110253,7,2,3.178571429,0
D41111257,7,2,3.214285714,0
D41111278,7,2,3.214285714,0
D61109251,7,2,3.285714286,0
G41109255,7,2,3.357142857,0
K21112603,7,2,3.357142857,0
D22111261,7,2,3.464285714,0
E31110106,7,2,3.5,0
E13111269,7,2,3.642857143,0
H21110003,7,2,3.642857143,0
O11110273,7,2,3.642857143,0
D51108003,7,2,3.714285714,0
F61110262,7,2,4,0
A11113518,7,1,0,0
